datetime,E0,E1,E2,E3
1900-01-04 04:57:00,20,52,88,101
1900-01-04 04:58:00,15,50,73,93
1900-01-04 04:59:00,15,54,98,85
1900-01-04 05:00:00,14,56,82,89
1900-01-04 05:01:00,7,55,83,91
1900-01-04 05:02:00,18,51,89,83
1900-01-04 05:03:00,13,53,98,95
1900-01-04 05:04:00,13,58,76,105
1900-01-04 05:05:00,16,56,101,111
1900-01-04 05:06:00,16,52,102,89
1900-01-04 05:07:00,17,57,88,97
1900-01-04 05:08:00,12,62,105,92
1900-01-04 05:09:00,19,46,78,102
1900-01-04 05:10:00,12,65,94,84
1900-01-04 05:11:00,12,58,102,105
1900-01-04 05:12:00,16,67,93,82
1900-01-04 05:13:00,16,64,85,101
1900-01-04 05:14:00,15,65,89,89
1900-01-04 05:15:00,23,48,92,80
1900-01-04 05:16:00,18,65,83,85
1900-01-04 05:17:00,22,52,88,79
1900-01-04 05:18:00,21,53,95,85
1900-01-04 05:19:00,11,46,105,94
1900-01-04 05:20:00,19,53,111,100
1900-01-04 05:21:00,16,53,89,82
1900-01-04 05:22:00,14,50,98,95
1900-01-04 05:23:00,14,60,93,87
1900-01-04 05:24:00,13,59,102,95
1900-01-04 05:25:00,18,54,85,114
1900-01-04 05:26:00,15,53,105,92
1900-01-04 05:27:00,16,62,83,101
1900-01-04 05:28:00,20,64,102,87
1900-01-04 05:29:00,12,60,89,110
1900-01-04 05:30:00,22,59,81,123
1900-01-04 05:31:00,16,68,86,92
1900-01-04 05:32:00,17,57,79,88
1900-01-04 05:33:00,13,66,100,95
1900-01-04 05:34:00,15,55,85,96
1900-01-04 05:35:00,13,48,94,112
1900-01-04 05:36:00,12,60,101,89
1900-01-04 05:37:00,16,39,83,76
1900-01-04 05:38:00,16,45,95,111
1900-01-04 05:39:00,21,52,88,97
1900-01-04 05:40:00,14,52,95,101
1900-01-04 05:41:00,15,56,115,99
1900-01-04 05:42:00,15,63,92,97
1900-01-04 05:43:00,16,57,102,101
1900-01-04 05:44:00,25,37,87,89
1900-01-04 05:45:00,24,59,110,89
1900-01-04 05:46:00,15,44,124,80
1900-01-04 05:47:00,17,62,93,89
1900-01-04 05:48:00,17,55,89,77
1900-01-04 05:49:00,8,47,95,101
1900-01-04 05:50:00,15,53,97,94
1900-01-04 05:51:00,15,50,113,99
1900-01-04 05:52:00,11,60,89,93
1900-01-04 05:53:00,15,62,77,90
1900-01-04 05:54:00,12,63,112,77
1900-01-04 05:55:00,16,68,97,80
1900-01-04 05:56:00,16,66,102,87
1900-01-04 05:57:00,18,51,99,94
1900-01-04 05:58:00,12,59,98,97
1900-01-04 05:59:00,14,53,101,95
1900-01-04 06:00:00,16,58,89,87
1900-01-04 06:01:00,16,58,89,95
1900-01-04 06:02:00,17,47,80,83
1900-01-04 06:03:00,16,40,90,81
1900-01-04 06:04:00,13,61,78,84
1900-01-04 06:05:00,17,65,101,87
1900-01-04 06:06:00,14,50,94,97
1900-01-04 06:07:00,20,44,99,109
1900-01-04 06:08:00,20,54,94,65
1900-01-04 06:09:00,18,58,91,108
1900-01-04 06:10:00,9,50,78,88
1900-01-04 06:11:00,14,62,80,91
1900-01-04 06:12:00,11,54,88,86
1900-01-04 06:13:00,19,58,95,92
1900-01-04 06:14:00,11,48,98,87
1900-01-04 06:15:00,11,56,96,89
1900-01-04 06:16:00,18,61,87,83
1900-01-04 06:17:00,19,63,96,101
1900-01-04 06:18:00,18,60,84,73
1900-01-04 06:19:00,17,38,81,97
1900-01-04 06:20:00,24,57,85,93
1900-01-04 06:21:00,20,60,87,100
1900-01-04 06:22:00,19,47,98,82
1900-01-04 06:23:00,16,56,109,85
1900-01-04 06:24:00,11,50,66,86
1900-01-04 06:25:00,10,51,108,107
1900-01-04 06:26:00,15,68,89,84
1900-01-04 06:27:00,10,68,92,93
1900-01-04 06:28:00,16,56,86,84
1900-01-04 06:29:00,15,50,98,106
1900-01-04 06:30:00,18,47,93,107
1900-01-04 06:31:00,18,67,87,83
1900-01-04 06:32:00,12,42,90,91
1900-01-04 06:33:00,18,51,84,79
1900-01-04 06:34:00,12,40,101,90
1900-01-04 06:35:00,18,58,74,93
1900-01-04 06:36:00,19,47,97,88
1900-01-04 06:37:00,17,52,93,80
1900-01-04 06:38:00,15,59,100,92
1900-01-04 06:39:00,13,41,82,99
1900-01-04 06:40:00,15,61,86,76
1900-01-04 06:41:00,19,61,87,89
1900-01-04 06:42:00,10,50,108,100
1900-01-04 06:43:00,13,64,85,88
1900-01-04 06:44:00,14,43,94,94
1900-01-04 06:45:00,21,55,85,100
1900-01-04 06:46:00,16,61,107,71
1900-01-04 06:47:00,6,55,108,87
1900-01-04 06:48:00,16,49,84,96
1900-01-04 06:49:00,15,52,91,92
1900-01-04 06:50:00,14,54,79,107
1900-01-04 06:51:00,16,47,90,87
1900-01-04 06:52:00,11,56,93,91
1900-01-04 06:53:00,17,64,88,94
1900-01-04 06:54:00,16,68,80,86
1900-01-04 06:55:00,10,51,93,95
1900-01-04 06:56:00,20,58,100,91
1900-01-04 06:57:00,22,54,77,81
1900-01-04 06:58:00,27,61,90,98
1900-01-04 06:59:00,17,48,101,96
1900-01-04 07:00:00,20,64,89,89
1900-01-04 07:01:00,12,47,95,92
1900-01-04 07:02:00,15,61,101,85
1900-01-04 07:03:00,13,51,72,102
1900-01-04 07:04:00,14,45,87,86
1900-01-04 07:05:00,11,48,97,93
1900-01-04 07:06:00,16,44,93,112
1900-01-04 07:07:00,17,48,108,77
1900-01-04 07:08:00,10,55,88,84
1900-01-04 07:09:00,21,60,91,84
1900-01-04 07:10:00,9,46,95,95
1900-01-04 07:11:00,12,56,86,97
1900-01-04 07:12:00,22,50,95,78
1900-01-04 07:13:00,15,56,91,99
1900-01-04 07:14:00,9,70,81,75
1900-01-04 07:15:00,11,53,99,106
1900-01-04 07:16:00,12,61,97,96
1900-01-04 07:17:00,9,50,89,87
1900-01-04 07:18:00,17,67,93,104
1900-01-04 07:19:00,18,77,89,103
1900-01-04 07:20:00,18,54,86,89
1900-01-04 07:21:00,18,51,103,88
1900-01-04 07:22:00,15,69,86,74
1900-01-04 07:23:00,12,56,93,92
1900-01-04 07:24:00,13,57,112,79
1900-01-04 07:25:00,15,69,78,94
1900-01-04 07:26:00,10,51,85,94
1900-01-04 07:27:00,9,41,85,106
1900-01-04 07:28:00,15,68,95,96
1900-01-04 07:29:00,13,57,98,93
1900-01-04 07:30:00,8,58,79,111
1900-01-04 07:31:00,25,57,100,90
1900-01-04 07:32:00,17,60,76,89
1900-01-04 07:33:00,15,51,107,87
1900-01-04 07:34:00,13,51,96,92
1900-01-04 07:35:00,13,44,88,96
1900-01-04 07:36:00,14,51,104,98
1900-01-04 07:37:00,10,42,89,81
1900-01-04 07:38:00,18,60,89,85
1900-01-04 07:39:00,13,55,74,104
1900-01-04 07:40:00,9,58,93,102
1900-01-04 07:41:00,10,54,80,112
1900-01-04 07:42:00,16,52,95,98
1900-01-04 07:43:00,20,42,94,81
1900-01-04 07:44:00,13,44,106,90
1900-01-04 07:45:00,13,49,96,90
1900-01-04 07:46:00,12,55,94,94
1900-01-04 07:47:00,14,57,112,106
1900-01-04 07:48:00,17,55,90,112
1900-01-04 07:49:00,17,49,89,85
1900-01-04 07:50:00,10,55,88,89
1900-01-04 07:51:00,19,46,93,90
1900-01-04 07:52:00,19,44,96,93
1900-01-04 07:53:00,15,47,99,89
1900-01-04 07:54:00,9,49,81,82
1900-01-04 07:55:00,18,57,85,97
1900-01-04 07:56:00,9,65,104,99
1900-01-04 07:57:00,17,33,102,88
1900-01-04 07:58:00,20,65,112,106
1900-01-04 07:59:00,11,50,98,85
1900-01-04 08:00:00,15,52,82,78
1900-01-04 08:01:00,15,48,90,100
1900-01-04 08:02:00,8,53,91,84
1900-01-04 08:03:00,12,49,95,106
1900-01-04 08:04:00,14,50,106,83
1900-01-04 08:05:00,21,46,112,87
1900-01-04 08:06:00,17,59,85,97
1900-01-04 08:07:00,15,39,90,97
1900-01-04 08:08:00,20,56,90,105
1900-01-04 08:09:00,18,53,94,86
1900-01-04 08:10:00,15,58,89,96
1900-01-04 08:11:00,13,45,82,95
1900-01-04 08:12:00,8,47,97,85
1900-01-04 08:13:00,22,48,99,90
1900-01-04 08:14:00,13,46,89,92
1900-01-04 08:15:00,20,53,106,94
1900-01-04 08:16:00,12,46,84,88
1900-01-04 08:17:00,8,63,86,106
1900-01-04 08:18:00,18,64,79,108
1900-01-04 08:19:00,22,46,101,96
1900-01-04 08:20:00,17,51,85,97
1900-01-04 08:21:00,17,42,106,93
1900-01-04 08:22:00,20,50,83,98
1900-01-04 08:23:00,10,53,87,83
1900-01-04 08:24:00,12,49,98,87
1900-01-04 08:25:00,15,43,97,99
1900-01-04 08:26:00,10,52,105,98
1900-01-04 08:27:00,14,58,86,99
1900-01-04 08:28:00,11,40,97,102
1900-01-04 08:29:00,14,50,96,97
1900-01-04 08:30:00,14,58,86,90
1900-01-04 08:31:00,18,49,90,103
1900-01-04 08:32:00,12,54,93,87
1900-01-04 08:33:00,18,58,95,108
1900-01-04 08:34:00,16,36,89,95
1900-01-04 08:35:00,22,48,106,79
1900-01-04 08:36:00,9,55,108,104
1900-01-04 08:37:00,17,52,97,101
1900-01-04 08:38:00,15,63,98,104
1900-01-04 08:39:00,13,48,94,101
1900-01-04 08:40:00,17,51,98,93
1900-01-04 08:41:00,10,54,83,104
1900-01-04 08:42:00,12,47,87,98
1900-01-04 08:43:00,19,54,99,94
1900-01-04 08:44:00,14,51,99,95
1900-01-04 08:45:00,13,43,100,76
1900-01-04 08:46:00,18,57,103,103
1900-01-04 08:47:00,10,55,98,96
1900-01-04 08:48:00,20,49,84,115
1900-01-04 08:49:00,17,52,91,98
1900-01-04 08:50:00,12,49,104,92
1900-01-04 08:51:00,13,47,87,96
1900-01-04 08:52:00,14,59,109,109
1900-01-04 08:53:00,19,47,96,93
1900-01-04 08:54:00,11,52,80,88
1900-01-04 08:55:00,15,66,105,107
1900-01-04 08:56:00,13,40,101,94
1900-01-04 08:57:00,10,46,104,94
1900-01-04 08:58:00,13,46,101,94
1900-01-04 08:59:00,15,54,94,87
1900-01-04 09:00:00,13,55,105,97
1900-01-04 09:01:00,18,41,99,102
1900-01-04 09:02:00,15,39,94,110
1900-01-04 09:03:00,12,62,95,109
1900-01-04 09:04:00,7,54,76,119
1900-01-04 09:05:00,9,48,104,98
1900-01-04 09:06:00,12,60,96,82
1900-01-04 09:07:00,12,49,115,95
1900-01-04 09:08:00,12,48,98,91
1900-01-04 09:09:00,7,38,92,80
1900-01-04 09:10:00,33,51,97,99
1900-01-04 09:11:00,17,42,109,81
1900-01-04 09:12:00,12,53,93,90
1900-01-04 09:13:00,18,53,88,97
1900-01-04 09:14:00,12,39,108,102
1900-01-04 09:15:00,10,61,94,74
1900-01-04 09:16:00,20,54,95,101
1900-01-04 09:17:00,7,52,94,106
1900-01-04 09:18:00,18,65,87,96
1900-01-04 09:19:00,15,49,97,97
1900-01-04 09:20:00,14,48,102,92
1900-01-04 09:21:00,11,48,111,87
1900-01-04 09:22:00,11,51,110,109
1900-01-04 09:23:00,12,54,119,93
1900-01-04 09:24:00,8,55,98,86
1900-01-04 09:25:00,15,42,83,88
1900-01-04 09:26:00,12,46,95,93
1900-01-04 09:27:00,16,60,91,96
1900-01-04 09:28:00,8,58,80,95
1900-01-04 09:29:00,9,66,99,100
1900-01-04 09:30:00,16,55,82,83
1900-01-04 09:31:00,15,43,90,100
1900-01-04 09:32:00,10,49,97,110
1900-01-04 09:33:00,11,49,102,114
1900-01-04 09:34:00,10,52,75,76
1900-01-04 09:35:00,11,61,101,83
1900-01-04 09:36:00,11,65,107,87
1900-01-04 09:37:00,23,45,97,104
1900-01-04 09:38:00,13,49,97,84
1900-01-04 09:39:00,10,49,92,108
1900-01-04 09:40:00,11,51,88,92
1900-01-04 09:41:00,16,48,109,118
1900-01-04 09:42:00,18,43,93,104
1900-01-04 09:43:00,15,54,87,95
1900-01-04 09:44:00,14,56,89,95
1900-01-04 09:45:00,15,48,93,90
1900-01-04 09:46:00,19,61,96,103
1900-01-04 09:47:00,11,46,96,113
1900-01-04 09:48:00,14,40,100,98
1900-01-04 09:49:00,17,57,84,90
1900-01-04 09:50:00,15,45,100,110
1900-01-04 09:51:00,14,61,110,83
1900-01-04 09:52:00,10,43,114,87
1900-01-04 09:53:00,8,46,77,97
1900-01-04 09:54:00,12,54,83,119
1900-01-04 09:55:00,12,54,87,112
1900-01-04 09:56:00,14,60,104,94
1900-01-04 09:57:00,14,46,84,101
1900-01-04 09:58:00,15,53,108,94
1900-01-04 09:59:00,17,53,92,91
1900-01-04 10:00:00,13,45,118,87
1900-01-04 10:01:00,14,49,104,65
1900-01-04 10:02:00,11,50,95,116
1900-01-04 10:03:00,10,52,95,90
1900-01-04 10:04:00,7,48,90,93
1900-01-04 10:05:00,8,60,103,108
1900-01-04 10:06:00,13,62,113,71
1900-01-04 10:07:00,18,53,98,110
1900-01-04 10:08:00,12,54,110,108
1900-01-04 10:09:00,11,51,83,103
1900-01-04 10:10:00,20,54,87,81
1900-01-04 10:11:00,7,43,98,97
1900-01-04 10:12:00,6,46,119,95
1900-01-04 10:13:00,12,55,113,118
1900-01-04 10:14:00,14,54,94,96
1900-01-04 10:15:00,9,55,101,117
1900-01-04 10:16:00,8,57,94,82
1900-01-04 10:17:00,13,54,91,96
1900-01-04 10:18:00,18,44,87,107
1900-01-04 10:19:00,19,49,65,102
1900-01-04 10:20:00,13,58,116,108
1900-01-04 10:21:00,14,46,90,89
1900-01-04 10:22:00,12,62,93,87
1900-01-04 10:23:00,12,52,108,90
1900-01-04 10:24:00,14,40,71,110
1900-01-04 10:25:00,13,59,110,89
1900-01-04 10:26:00,17,56,108,100
1900-01-04 10:27:00,21,59,103,99
1900-01-04 10:28:00,18,56,81,98
1900-01-04 10:29:00,19,50,97,94
1900-01-04 10:30:00,14,59,95,98
1900-01-04 10:31:00,18,54,118,112
1900-01-04 10:32:00,11,51,96,103
1900-01-04 10:33:00,14,52,117,94
1900-01-04 10:34:00,17,38,82,114
1900-01-04 10:35:00,14,58,96,101
1900-01-04 10:36:00,12,52,107,104
1900-01-04 10:37:00,18,66,102,100
1900-01-04 10:38:00,14,54,108,90
1900-01-04 10:39:00,18,49,89,95
1900-01-04 10:40:00,16,53,87,84
1900-01-04 10:41:00,12,50,90,97
1900-01-04 10:42:00,14,46,110,85
1900-01-04 10:43:00,12,61,89,94
1900-01-04 10:44:00,9,51,100,111
1900-01-04 10:45:00,14,51,99,92
1900-01-04 10:46:00,13,51,98,103
1900-01-04 10:47:00,11,45,94,98
1900-01-04 10:48:00,17,53,98,99
1900-01-04 10:49:00,14,56,112,97
1900-01-04 10:50:00,17,63,102,100
1900-01-04 10:51:00,11,62,94,103
1900-01-04 10:52:00,10,69,114,97
1900-01-04 10:53:00,17,54,101,105
1900-01-04 10:54:00,10,42,104,89
1900-01-04 10:55:00,17,51,100,89
1900-01-04 10:56:00,10,48,90,91
1900-01-04 10:57:00,19,40,95,107
1900-01-04 10:58:00,14,54,84,95
1900-01-04 10:59:00,15,41,97,101
1900-01-04 11:00:00,16,47,85,92
1900-01-04 11:01:00,10,53,93,93
1900-01-04 11:02:00,11,56,110,93
1900-01-04 11:03:00,17,36,92,85
1900-01-04 11:04:00,12,56,103,98
1900-01-04 11:05:00,14,59,98,74
1900-01-04 11:06:00,13,52,98,94
1900-01-04 11:07:00,11,52,97,98
1900-01-04 11:08:00,11,49,100,96
1900-01-04 11:09:00,18,45,102,94
1900-01-04 11:10:00,11,61,97,86
1900-01-04 11:11:00,12,50,104,79
1900-01-04 11:12:00,14,45,89,98
1900-01-04 11:13:00,13,46,88,108
1900-01-04 11:14:00,18,49,91,88
1900-01-04 11:15:00,19,52,107,89
1900-01-04 11:16:00,8,51,95,86
1900-01-04 11:17:00,16,55,100,89
1900-01-04 11:18:00,10,42,92,97
1900-01-04 11:19:00,17,54,93,96
1900-01-04 11:20:00,12,62,93,112
1900-01-04 11:21:00,19,64,85,115
1900-01-04 11:22:00,14,37,98,104
1900-01-04 11:23:00,13,42,73,95
1900-01-04 11:24:00,12,45,94,102
1900-01-04 11:25:00,22,57,98,99
1900-01-04 11:26:00,10,43,96,100
1900-01-04 11:27:00,11,60,94,112
1900-01-04 11:28:00,13,48,86,89
1900-01-04 11:29:00,19,67,79,101
1900-01-04 11:30:00,13,57,98,106
1900-01-04 11:31:00,14,51,108,74
1900-01-04 11:32:00,17,50,88,110
1900-01-04 11:33:00,19,46,89,89
1900-01-04 11:34:00,11,56,86,93
1900-01-04 11:35:00,16,63,89,88
1900-01-04 11:36:00,11,52,97,104
1900-01-04 11:37:00,12,61,96,82
1900-01-04 11:38:00,15,42,112,92
1900-01-04 11:39:00,20,45,114,89
1900-01-04 11:40:00,11,52,103,89
1900-01-04 11:41:00,16,68,95,84
1900-01-04 11:42:00,17,63,102,101
1900-01-04 11:43:00,11,50,99,108
1900-01-04 11:44:00,15,55,100,81
1900-01-04 11:45:00,11,50,112,102
1900-01-04 11:46:00,10,47,89,82
1900-01-04 11:47:00,23,29,100,86
1900-01-04 11:48:00,9,65,106,93
1900-01-04 11:49:00,21,47,74,111
1900-01-04 11:50:00,16,49,110,102
1900-01-04 11:51:00,14,59,88,98
1900-01-04 11:52:00,12,33,93,93
1900-01-04 11:53:00,7,61,87,103
1900-01-04 11:54:00,13,56,104,86
1900-01-04 11:55:00,12,40,82,90
1900-01-04 11:56:00,15,51,92,91
1900-01-04 11:57:00,11,50,89,94
1900-01-04 11:58:00,20,67,88,104
1900-01-04 11:59:00,14,50,84,86
1900-01-04 12:00:00,7,66,101,108
1900-01-04 12:01:00,19,41,108,109
1900-01-04 12:02:00,16,51,81,100
1900-01-04 12:03:00,14,58,81,104
1900-01-04 12:04:00,8,55,86,111
1900-01-04 12:05:00,8,45,93,106
1900-01-04 12:06:00,10,44,111,117
1900-01-04 12:07:00,10,46,101,98
1900-01-04 12:08:00,7,60,98,108
1900-01-04 12:09:00,16,45,93,109
1900-01-04 12:10:00,12,53,103,105
1900-01-04 12:11:00,17,53,86,100
1900-01-04 12:12:00,21,52,90,109
1900-01-04 12:13:00,13,49,91,107
1900-01-04 12:14:00,14,52,93,86
1900-01-04 12:15:00,10,62,104,83
1900-01-04 12:16:00,14,62,86,80
1900-01-04 12:17:00,10,55,107,100
1900-01-04 12:18:00,18,49,108,103
1900-01-04 12:19:00,17,63,100,99
1900-01-04 12:20:00,18,54,103,89
1900-01-04 12:21:00,7,56,111,98
1900-01-04 12:22:00,15,53,106,101
1900-01-04 12:23:00,14,46,116,89
1900-01-04 12:24:00,13,49,97,97
1900-01-04 12:25:00,14,42,107,89
1900-01-04 12:26:00,9,51,109,102
1900-01-04 12:27:00,15,42,105,106
1900-01-04 12:28:00,10,48,99,98
1900-01-04 12:29:00,10,61,99,102
1900-01-04 12:30:00,18,47,109,88
1900-01-04 12:31:00,10,55,107,81
1900-01-04 12:32:00,12,52,86,93
1900-01-04 12:33:00,10,52,83,89
1900-01-04 12:34:00,15,51,80,102
1900-01-04 12:35:00,15,53,100,89
1900-01-04 12:36:00,17,55,103,90
1900-01-04 12:37:00,16,50,99,94
1900-01-04 12:38:00,14,56,88,93
1900-01-04 12:39:00,12,45,97,93
1900-01-04 12:40:00,13,44,90,84
1900-01-04 12:41:00,20,46,100,90
1900-01-04 12:42:00,7,58,89,107
1900-01-04 12:43:00,19,49,97,89
1900-01-04 12:44:00,16,53,89,109
1900-01-04 12:45:00,11,47,102,103
1900-01-04 12:46:00,14,48,106,101
1900-01-04 12:47:00,9,48,97,110
1900-01-04 12:48:00,9,42,102,96
1900-01-04 12:49:00,11,51,87,112
1900-01-04 12:50:00,8,34,81,84
1900-01-04 12:51:00,11,48,93,90
1900-01-04 12:52:00,9,51,89,87
1900-01-04 12:53:00,15,50,102,101
1900-01-04 12:54:00,12,48,88,82
1900-01-04 12:55:00,19,43,90,100
1900-01-04 12:56:00,8,37,93,90
1900-01-04 12:57:00,19,51,93,100
1900-01-04 12:58:00,14,58,93,102
1900-01-04 12:59:00,17,44,83,101
1900-01-04 13:00:00,16,45,90,89
1900-01-04 13:01:00,13,31,106,97
1900-01-04 13:02:00,15,42,89,98
1900-01-04 13:03:00,12,45,108,97
1900-01-04 13:04:00,16,50,102,105
1900-01-04 13:05:00,16,50,101,100
1900-01-04 13:06:00,10,61,110,76
1900-01-04 13:07:00,8,63,96,93
1900-01-04 13:08:00,15,55,111,92
1900-01-04 13:09:00,6,49,84,83
1900-01-04 13:10:00,13,54,90,93
1900-01-04 13:11:00,13,52,86,111
1900-01-04 13:12:00,10,52,101,106
1900-01-04 13:13:00,10,61,82,88
1900-01-04 13:14:00,5,44,100,97
1900-01-04 13:15:00,10,53,90,121
1900-01-04 13:16:00,6,56,100,86
1900-01-04 13:17:00,7,34,102,98
1900-01-04 13:18:00,12,59,101,95
1900-01-04 13:19:00,14,44,89,94
1900-01-04 13:20:00,14,47,97,114
1900-01-04 13:21:00,14,43,98,97
1900-01-04 13:22:00,19,55,97,90
1900-01-04 13:23:00,11,39,104,62
1900-01-04 13:24:00,20,47,99,111
1900-01-04 13:25:00,12,44,76,92
1900-01-04 13:26:00,14,44,93,93
1900-01-04 13:27:00,22,40,92,116
1900-01-04 13:28:00,8,53,83,86
1900-01-04 13:29:00,11,58,92,107
1900-01-04 13:30:00,8,38,110,89
1900-01-04 13:31:00,15,39,106,97
1900-01-04 13:32:00,14,42,87,107
1900-01-04 13:33:00,14,47,97,90
1900-01-04 13:34:00,15,60,121,107
1900-01-04 13:35:00,12,53,85,89
1900-01-04 13:36:00,11,50,98,97
1900-01-04 13:37:00,9,47,94,107
1900-01-04 13:38:00,12,54,93,95
1900-01-04 13:39:00,14,42,113,104
1900-01-04 13:40:00,18,45,96,104
1900-01-04 13:41:00,5,45,89,114
1900-01-04 13:42:00,10,47,62,89
1900-01-04 13:43:00,21,55,111,88
1900-01-04 13:44:00,15,57,92,99
1900-01-04 13:45:00,12,58,92,88
1900-01-04 13:46:00,14,52,115,83
1900-01-04 13:47:00,13,54,85,96
1900-01-04 13:48:00,15,59,107,103
1900-01-04 13:49:00,9,56,89,81
1900-01-04 13:50:00,19,63,97,96
1900-01-04 13:51:00,8,50,106,95
1900-01-04 13:52:00,15,57,90,107
1900-01-04 13:53:00,16,58,107,80
1900-01-04 13:54:00,15,55,89,95
1900-01-04 13:55:00,9,51,97,91
1900-01-04 13:56:00,10,58,107,100
1900-01-04 13:57:00,18,56,95,98
1900-01-04 13:58:00,15,41,104,93
1900-01-04 13:59:00,7,39,103,95
1900-01-04 14:00:00,13,37,113,110
1900-01-04 14:01:00,11,52,89,105
1900-01-04 14:02:00,13,54,87,83
1900-01-04 14:03:00,16,51,99,92
1900-01-04 14:04:00,7,43,88,100
1900-01-04 14:05:00,11,50,83,124
1900-01-04 14:06:00,9,52,96,94
1900-01-04 14:07:00,16,43,102,106
1900-01-04 14:08:00,9,49,81,105
1900-01-04 14:09:00,14,43,96,97
1900-01-04 14:10:00,14,53,95,116
1900-01-04 14:11:00,9,55,79,83
1900-01-04 14:12:00,15,49,95,102
1900-01-04 14:13:00,11,53,91,100
1900-01-04 14:14:00,13,38,100,85
1900-01-04 14:15:00,15,46,97,116
1900-01-04 14:16:00,17,43,93,99
1900-01-04 14:17:00,21,53,94,87
1900-01-04 14:18:00,16,43,109,109
1900-01-04 14:19:00,13,44,105,108
1900-01-04 14:20:00,16,46,82,118
1900-01-04 14:21:00,18,46,92,90
1900-01-04 14:22:00,13,46,100,96
1900-01-04 14:23:00,13,39,124,105
1900-01-04 14:24:00,13,44,94,88
1900-01-04 14:25:00,11,56,105,107
1900-01-04 14:26:00,21,43,105,92
1900-01-04 14:27:00,8,57,97,93
1900-01-04 14:28:00,13,53,116,80
1900-01-04 14:29:00,11,52,83,99
1900-01-04 14:30:00,5,58,101,121
1900-01-04 14:31:00,14,48,99,86
1900-01-04 14:32:00,14,59,85,101
1900-01-04 14:33:00,9,39,116,94
1900-01-04 14:34:00,13,44,99,106
1900-01-04 14:35:00,8,41,87,104
1900-01-04 14:36:00,17,52,109,81
1900-01-04 14:37:00,13,51,108,96
1900-01-04 14:38:00,17,44,118,105
1900-01-04 14:39:00,9,51,90,89
1900-01-04 14:40:00,11,52,96,113
1900-01-04 14:41:00,17,52,105,110
1900-01-04 14:42:00,11,43,88,94
1900-01-04 14:43:00,12,49,106,96
1900-01-04 14:44:00,13,49,92,88
1900-01-04 14:45:00,10,49,93,99
1900-01-04 14:46:00,10,54,80,98
1900-01-04 14:47:00,17,50,99,93
1900-01-04 14:48:00,12,34,86,91
1900-01-04 14:49:00,17,46,101,86
1900-01-04 14:50:00,13,45,94,85
1900-01-04 14:51:00,13,39,103,99
1900-01-04 14:52:00,15,45,81,91
1900-01-04 14:53:00,14,58,96,87
1900-01-04 14:54:00,15,55,105,88
1900-01-04 14:55:00,18,42,89,102
1900-01-04 14:56:00,20,48,113,108
1900-01-04 14:57:00,13,65,110,89
1900-01-04 14:58:00,14,40,93,105
1900-01-04 14:59:00,6,49,96,103
1900-01-04 15:00:00,8,47,88,99
1900-01-04 15:01:00,6,46,99,105
1900-01-04 15:02:00,16,60,98,91
1900-01-04 15:03:00,10,48,93,106
1900-01-04 15:04:00,17,43,86,104
1900-01-04 15:05:00,12,24,85,102
1900-01-04 15:06:00,6,58,99,92
1900-01-04 15:07:00,16,45,90,98
1900-01-04 15:08:00,10,45,87,93
1900-01-04 15:09:00,9,61,88,116
1900-01-04 15:10:00,9,40,102,95
1900-01-04 15:11:00,15,55,108,93
1900-01-04 15:12:00,14,42,88,103
1900-01-04 15:13:00,12,48,105,91
1900-01-04 15:14:00,10,55,103,105
1900-01-04 15:15:00,12,55,99,102
1900-01-04 15:16:00,15,43,105,104
1900-01-04 15:17:00,17,43,91,95
1900-01-04 15:18:00,8,48,106,108
1900-01-04 15:19:00,8,55,104,113
1900-01-04 15:20:00,16,47,102,101
1900-01-04 15:21:00,23,53,92,101
1900-01-04 15:22:00,14,53,98,92
1900-01-04 15:23:00,10,60,93,92
1900-01-04 15:24:00,11,43,116,103
1900-01-04 15:25:00,17,41,94,111
1900-01-04 15:26:00,7,49,93,102
1900-01-04 15:27:00,13,42,103,79
1900-01-04 15:28:00,13,38,91,92
1900-01-04 15:29:00,13,47,105,93
1900-01-04 15:30:00,18,52,102,106
1900-01-04 15:31:00,12,37,104,99
1900-01-04 15:32:00,20,47,95,97
1900-01-04 15:33:00,10,46,108,88
1900-01-04 15:34:00,13,36,113,97
1900-01-04 15:35:00,12,46,101,93
1900-01-04 15:36:00,13,50,101,112
1900-01-04 15:37:00,18,48,92,97
1900-01-04 15:38:00,12,45,92,113
1900-01-04 15:39:00,9,46,103,92
1900-01-04 15:40:00,13,57,111,96
1900-01-04 15:41:00,15,53,102,98
1900-01-04 15:42:00,7,38,79,104
1900-01-04 15:43:00,12,44,92,105
1900-01-04 15:44:00,13,50,93,109
1900-01-04 15:45:00,7,66,106,97
1900-01-04 15:46:00,9,46,99,104
1900-01-04 15:47:00,8,54,97,97
1900-01-04 15:48:00,16,53,89,103
1900-01-04 15:49:00,11,48,97,89
1900-01-04 15:50:00,11,61,93,88
1900-01-04 15:51:00,11,38,112,107
1900-01-04 15:52:00,12,51,97,77
1900-01-04 15:53:00,11,49,113,92
1900-01-04 15:54:00,8,39,92,97
1900-01-04 15:55:00,23,61,96,93
1900-01-04 15:56:00,10,49,99,99
1900-01-04 15:57:00,12,41,104,105
1900-01-04 15:58:00,14,56,105,88
1900-01-04 15:59:00,13,55,109,95
1900-01-04 16:00:00,15,62,97,85
1900-01-04 16:01:00,17,43,104,85
